Id,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
16040,41,F,Sechudle Caste,Handloom Work,none,19200,3000,0,1,1,3,450,1,1,Handicrafts,12,50,10000
16041,27,F,OBC,Tailoring,none,48000,2000,0,2,1,1,600,1,1,Apparels,12,50,10000
16042,48,F,General Caste,Thread making,none,14400,3500,0,0,1,5,550,1,1,Business Services - II,12,50,10000
16043,69,M,OBC,Cash crops,none,60000,2000,0,0,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16044,29,F,Sechudle Caste,Handloom Work,none,19200,2900,0,1,1,3,460,1,1,Handicrafts,12,50,15000
16045,55,M,OBC,Cash crops,none,60000,2000,0,0,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16046,24,M,OBC,Cash crops,Daily wage labourer,48000,1000,0,0,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16047,24,M,OBC,Gram cultivation,none,48000,1000,0,0,1,1,600,1,1,Farming/ Agriculture,12,12,13000
16048,56,M,OBC,Cash crops,none,60000,2000,0,0,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16049,19,M,OBC,Milk products,Daily wage labourer,48000,2000,0,1,1,1,500,0,1,Animal husbandry,12,50,10000
16050,30,M,OBC,Cash crops,Daily wage labourer,48000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16051,30,M,OBC,Cash crops,none,48000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,13000
16052,34,F,Muslim,Tailoring,none,18000,3000,0,2,1,4,600,1,1,Apparels,12,12,5000
16053,28,F,Muslim,Saree business,none,36000,2000,0,1,1,3,600,1,1,Apparels,12,12,5000
16054,27,F,Muslim,Saree business,none,55000,3500,0,2,1,4,500,1,1,Apparels,12,12,5000
16055,34,F,Muslim,Saree business,none,55000,3500,0,2,1,4,500,1,1,Apparels,12,12,5000
16056,23,M,NT,Cattle rearing,none,48000,2000,0,0,0,1,500,1,1,Animal husbandry,12,12,10000
16057,27,F,Muslim,Saree business,none,48000,3000,0,2,1,4,500,1,1,Apparels,12,12,5000
16058,62,M,OBC,Cash crops,none,50000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16059,62,M,OBC,Gram cultivation,none,50000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,13000
16060,32,F,Muslim,Tailoring,none,48000,3000,0,2,1,4,500,1,1,Apparels,12,12,5000
16061,40,F,OBC,Spices and condiments business,none,48000,2000,0,0,1,1,500,1,1,Agro Based Businesses,12,12,10000
16062,40,F,OBC,Snacks business,none,48000,2000,0,0,1,1,500,1,1,Food Items,12,12,13000
16063,42,F,OBC,Tailoring,Daily wage labourer,48000,2000,0,0,1,1,500,0,0.5,Apparels,12,12,10000
16064,28,F,OBC,Tailoring,Daily wage labourer,36000,1500,0,2,1,1,500,0,1,Apparels,12,12,10000
16065,28,F,OBC,Beauty parlour,none,36000,1500,0,2,1,1,500,0,1,Beauty Salon,12,12,13000
16066,25,F,OBC,Tailoring,Daily wage labourer,36000,1000,0,3,1,1,500,1,1,Apparels,12,12,10000
16067,25,F,OBC,Beauty salon,none,36000,1000,0,3,1,1,500,1,1,Beauty Salon,12,12,13000
16068,49,F,OBC,Cash crops,Daily wage labourer,48000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16069,40,F,NT,Cash crops,Daily wage labourer,36000,2000,0,2,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16070,40,F,NT,Cash crops,none,36000,2000,0,2,1,1,500,1,1,Farming/ Agriculture,12,12,13000
16071,45,F,OBC,Milk business,none,84000,5000,0,1,1,5,1000,0,1,Animal husbandry,12,12,15000
16072,46,F,OBC,Tailoring,Daily wage labourer,48000,2000,0,0,1,1,500,1,1,Apparels,12,12,10000
16073,46,F,OBC,Tailoring,none,48000,2000,0,0,1,1,500,1,1,Apparels,12,12,13000
16074,45,F,OBC,Milk business,none,48000,2500,0,0,1,1,300,0,1,Animal husbandry,12,12,15000
16075,48,F,OBC,Tailoring,Agriculture,48000,2000,0,0,1,1,500,1,1,Apparels,12,12,10000
16076,48,F,OBC,Cash crops,none,48000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,13000
16077,32,F,OBC,Milk business,none,72000,4000,0,4,1,2,500,0,1,Animal husbandry,12,12,15000
16078,27,F,OBC,Milk business,none,48000,3000,0,2,1,2,630,0,1,Animal husbandry,12,12,15000
16079,36,F,OBC,Milk business,none,60000,3500,0,1,1,2,600,0,1,Animal husbandry,12,12,15000
16080,42,F,Muslim,Saree business,none,48000,3000,0,2,1,4,500,1,1,Apparels,12,12,5000
16081,46,F,Muslim,Tailoring,none,48000,3000,0,1,1,4,650,1,1,Apparels,12,12,5000
16082,40,F,Muslim,Photo Framing,none,18000,3000,0,2,1,4,600,1,1,Retail Store,12,12,8000
16083,29,F,Muslim,Readymade Garments,none,18000,3500,0,2,1,4,700,1,1,Apparels,12,12,8000
16084,41,F,Muslim,Saree business,none,36000,4500,0,3,1,6,600,1,1,Apparels,12,12,8000
16085,37,F,Muslim,Betel shop,none,48000,3000,0,2,1,5,650,1,1,Tobacco Related Activities,12,12,8000
16086,42,F,Muslim,Betel shop,none,18000,4000,0,2,1,6,800,1,1,Tobacco Related Activities,12,12,8000
16087,38,F,Muslim,Tailoring,none,18000,3000,0,1,1,3,700,1,1,Apparels,12,12,8000
16088,59,F,Muslim,Goat rearing,none,18000,4000,0,0,1,4,600,1,1,Meat Businesses,12,12,8000
16089,30,F,Muslim,Goat rearing,none,18000,3500,0,3,1,5,750,1,1,Meat Businesses,12,12,8000
16090,45,F,Muslim,Tailoring,none,21600,5000,0,2,1,5,800,1,0.5,Apparels,12,12,8000
16091,41,F,Muslim,Saree business,none,30000,4500,0,2,1,5,700,1,0.5,Apparels,12,12,8000
16092,38,F,Muslim,Tailoring,none,18000,3200,0,1,1,3,650,1,1,Apparels,12,12,8000
16093,34,M,Hindu,Vegetable vendor,none,45000,2800,0,1,1,3,500,1,1,Agro Based Businesses,12,12,8000
16094,31,M,Muslim,Upholstery,none,54000,3800,0,3,1,5,850,1,1,Handicrafts,12,12,8000
16095,32,M,Hindu,Spices and condiments business,none,48000,3000,0,2,1,5,900,1,1,Agro Based Businesses,12,12,8000
16096,42,M,Hindu,Spices and condiments business,none,60000,4000,1,3,1,6,900,1,1,Agro Based Businesses,12,12,8000
16097,69,M,Hindu,Broom selling,none,36000,5000,1,3,1,7,800,1,1,Retail Sale,12,12,8000
16098,23,F,Hindu,Tailoring,none,18000,3000,0,1,1,3,400,1,1,Apparels,12,12,8000
16099,47,F,Hindu,Tailoring,none,24000,3000,0,0,1,4,500,1,1,Apparels,12,12,8000
16100,28,F,Hindu,Puffed rice business,none,24000,3500,0,3,1,5,400,1,1,Eateries,12,12,8000
16101,21,F,Sechudle Caste,Handloom Work,none,24000,3000,0,2,1,4,600,1,1,Handicrafts,12,50,5000
16102,36,F,Sechudle Caste,Handloom Work,none,24000,4500,0,2,1,4,680,1,1,Handicrafts,12,50,10000
16103,44,F,Obc,Handloom Work,none,12000,4000,0,0,1,4,700,1,1,Handicrafts,12,50,8000
16104,38,F,Muchi,Tailoring,none,30000,5000,0,3,1,5,750,0,1,Apparels,12,12,8000
16105,26,F,Obc,Handloom Work,none,24000,3500,0,2,1,4,500,1,1,Handicrafts,12,50,13000
16106,23,F,Sechudle Caste,Cloth business,none,30000,3500,0,2,1,4,500,1,1,Apparels,12,50,10000
16107,23,F,Sechudle Caste,Saree business,none,30000,3500,0,2,1,4,500,1,1,Apparels,12,50,10000
16108,36,F,Muchi,Puffed rice business,none,18000,5000,0,2,1,5,800,0,1,Eateries,12,12,8000
16109,37,F,Sechudle Caste,Handloom Work,none,24000,3500,0,2,1,4,550,1,1,Handicrafts,12,50,14000
16110,25,F,Minority,Handloom Work,none,24000,3500,0,2,1,4,400,1,1,Handicrafts,12,50,8000
16111,38,F,General Caste,Handloom Work,none,24000,3900,0,2,1,4,500,1,1,Handicrafts,12,50,10000
16112,36,F,Obc,Handloom Work,none,24000,3900,0,1,1,4,400,1,1,Handicrafts,12,50,8000
16113,55,F,Obc,Milk business,none,12000,4000,1,1,1,4,700,1,1,Animal husbandry,12,50,10000
16114,40,F,Sechudle Caste,Handloom Work,none,24000,4100,0,0,1,4,400,1,1,Handicrafts,12,50,14000
16115,39,F,Minority,Handloom Work,none,21600,3900,0,1,1,4,600,1,1,Handicrafts,12,50,13000
16116,24,F,Sechudle Caste,Artificial Jewellery Business,none,24000,3900,0,1,1,3,400,1,1,Artifical Jewellry Selling,12,50,10000
16117,24,F,Sechudle Caste,Saree business,none,14400,4000,0,1,1,3,800,1,1,Apparels,12,50,14000
16118,36,F,Sechudle Caste,Cloth business,none,24000,3900,0,2,1,4,400,1,1,Apparels,12,50,10000
16119,30,M,OBC,Cash crops,none,48000,2000,0,1,1,1,600,0,1,Farming/ Agriculture,12,12,10000
16120,30,M,OBC,Cash crops,none,48000,2000,0,1,1,1,600,0,1,Farming/ Agriculture,12,12,13000
16121,34,F,Sechudle Caste,Handloom Work,none,30000,3900,0,2,1,4,600,1,1,Handicrafts,12,50,4000
16122,27,M,OBC,Cash crops,Daily wage labourer,48000,2000,0,1,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16123,27,M,OBC,Cash crops,none,48000,2000,0,1,1,1,600,1,1,Farming/ Agriculture,12,12,13000
16124,41,F,General Caste,Handloom Work,none,26400,4200,0,0,1,3,900,1,1,Handicrafts,12,50,14000
16125,25,M,OBC,Cash crops,Daily wage labourer,48000,1000,0,0,1,1,600,0,0.5,Farming/ Agriculture,12,12,10000
16126,25,M,OBC,Cash crops,none,48000,1000,0,0,1,1,600,0,0.5,Farming/ Agriculture,12,12,13000
16127,40,F,General Caste,Handloom Work,none,18000,3900,0,0,1,3,550,1,1,Handicrafts,12,50,10000
16128,22,M,OBC,Ironing Shop,none,48000,2000,0,1,1,1,600,1,1,Laundry Services,12,12,10000
16129,30,M,OBC,Cash crops,Daily wage labourer,48000,2000,2,0,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16130,30,M,OBC,Gram cultivation,none,48000,2000,2,0,1,1,500,1,1,Farming/ Agriculture,12,12,13000
16131,55,M,OBC,Cash crops,none,48000,2000,0,2,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16132,42,M,OBC,Cash crops,Agriculture,60000,2000,0,2,1,1,600,1,1,Farming/ Agriculture,12,12,10000
16133,44,M,OBC,Cash crops,none,48000,2000,0,0,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16134,47,M,Hindu,Cycle repair shop,Agriculture,48000,2000,0,0,1,1,500,1,1,Repair Services,12,12,10000
16135,47,M,Hindu,Cycle repair shop,none,48000,2000,0,0,1,1,500,1,1,Repair Services,12,12,13000
16136,37,M,OBC,Cash crops,none,48000,2000,0,2,1,1,500,1,1,Farming/ Agriculture,12,12,10000
16137,35,F,OBC,Milk business,none,60000,3000,0,4,1,2,400,0,1,Animal husbandry,12,12,15000
16138,45,F,OBC,Snacks business,none,36000,4000,0,0,1,3,600,0,1,Food Items,12,12,15000
16139,25,F,OBC,Milk business,none,60000,3800,0,3,1,2,300,0,1,Animal husbandry,12,12,15000
16140,45,F,OBC,Milk business,none,72000,4000,0,0,1,4,500,1,1,Animal husbandry,12,12,15000
16141,46,F,OBC,Milk business,none,48000,4000,0,0,1,4,600,1,1,Animal husbandry,12,12,15000
16142,35,F,OBC,Grocery store,none,36000,4000,0,2,1,2,1000,1,1,Agro Based Businesses,12,12,12000
16143,27,F,SC,Tailoring,none,30000,3000,0,1,1,2,1000,1,1,Apparels,12,12,12000
16144,37,F,OBC,Tiffin center,none,36000,3500,0,1,1,3,600,1,1,Eateries,12,12,12000
16145,47,F,SC,Milk business,none,30000,4500,0,2,1,3,1000,0,1,Animal husbandry,12,12,12000
16146,47,F,OBC,Stationery Shop,none,24000,2000,0,0,1,2,300,1,1,Retail Store,12,12,12000
16147,37,F,OBC,Milk business,none,24000,4000,0,1,1,3,600,1,1,Animal husbandry,12,12,7500
16148,27,F,OBC,Mats business,none,18000,3200,0,2,1,2,800,1,1,Business Services - II,12,12,7500
16149,26,F,SC,Milk business,none,18000,2800,0,2,1,2,200,0,1,Animal husbandry,12,12,7500
16150,35,F,OBC,Grocery store,none,36000,4000,0,2,1,2,1000,1,1,Agro Based Businesses,12,12,7500
16151,27,F,OBC,Milk business,none,24000,3000,0,2,1,2,500,1,1,Animal husbandry,12,12,7500
16152,45,F,SC,Poultry farm,Others,7200,4100,0,0,1,3,220,0,0.5,Meat Businesses,12,12,8000
16153,26,F,SC,Goat rearing,Others,9600,3800,0,2,1,4,240,1,1,Meat Businesses,12,12,8000
16154,35,F,SC,Poultry farm,Others,10800,3900,0,2,1,4,240,1,1,Meat Businesses,12,12,8000
16155,45,F,General,Snacks business,Others,9600,3800,0,1,1,4,280,0,1,Food Items,12,12,8000
16156,41,F,General,Milk business,Others,10800,3900,0,0,1,4,280,1,0.5,Animal husbandry,12,12,8000
16157,25,F,OBC,Utensils selling,none,18000,3000,0,2,1,2,400,0,1,Retail Sale,12,12,7500
16158,37,F,OBC,Utensils selling,none,24000,3500,0,3,1,2,600,0,1,Retail Sale,12,12,7500
16159,45,F,OBC,Utensils selling,none,24000,2000,0,0,1,2,300,0,1,Retail Sale,12,12,7500
16160,22,F,OBC,Ironing Shop,none,18000,3000,0,2,1,2,400,1,1,Laundry Services,12,12,7500
16161,35,F,OBC,Pottery making,none,48000,3000,0,1,1,2,300,0,1,Handicrafts,12,12,7500
16162,37,F,OBC,Grocery store,none,30000,3500,0,3,1,2,1000,1,1,Agro Based Businesses,12,12,7500
16163,30,F,OBC,Tailoring,none,18000,2500,0,0,1,2,800,1,1,Apparels,12,12,7500
16164,28,F,ST,Broom and basket making,none,18000,3000,0,3,1,2,200,0,1,Retail Sale,12,12,7500
16165,30,F,OBC,Furniture Business,none,48000,3200,0,2,1,2,600,0,1,Carpentery work,12,12,7500
16166,37,F,OBC,Tailoring,none,24000,2500,0,0,1,2,600,0,1,Apparels,12,12,7500
16167,40,F,NT,Grocery store,none,24000,3200,0,1,1,3,600,1,1,Agro Based Businesses,12,12,7500
16168,27,F,NT,Electronic goods shop,none,18000,3000,1,0,1,2,450,0,1,Retail Store,12,12,7500
16169,45,F,NT,Candy Business,none,36000,2000,0,1,1,1,200,0,1,Business Services - I,12,12,7500
16170,45,F,NT,Fire Wood Business,none,18000,5000,0,0,1,5,1000,1,1,Construction Related Activities,12,12,7500
16171,37,F,NT,Furniture Business,none,48000,4000,0,3,1,4,600,1,1,Carpentery work,12,12,7500
16172,20,F,ST,Goat rearing,Agriculture,48000,2500,0,3,1,1,400,0,0.5,Meat Businesses,12,12,5000
16173,45,F,ST,Goat rearing,Agriculture,48000,3000,0,1,1,1,600,0,0.5,Meat Businesses,12,12,5000
16174,44,F,ST,Goat rearing,Agriculture,54000,3500,0,2,1,1,625,0,0.5,Meat Businesses,12,12,5000
16175,51,F,ST,Goat rearing,Agriculture,48000,3000,0,2,1,1,400,0,0.5,Meat Businesses,12,12,5000
16176,52,F,ST,Goat rearing,Agriculture,54000,3500,0,2,1,1,400,0,0.5,Meat Businesses,12,12,5000
16177,28,F,ST,Goat rearing,Agriculture,54000,3500,0,4,1,1,625,0,0.5,Meat Businesses,12,12,5000
16178,29,F,ST,Goat rearing,Daily wage labourer,60000,4000,0,3,1,1,400,0,0.5,Meat Businesses,12,12,5000
16179,45,F,ST,Goat rearing,Agriculture,48000,2500,0,1,1,1,625,0,0.5,Meat Businesses,12,12,5000
16180,43,F,ST,Goat rearing,Daily wage labourer,60000,4000,0,5,1,1,600,0,0.5,Meat Businesses,12,12,5000
16181,42,F,ST,Goat rearing,Daily wage labourer,54000,3500,0,3,1,1,625,0,0.5,Meat Businesses,12,12,5000
16182,24,F,Obc,Artificial Jewellery Business,none,24000,3500,0,2,1,4,400,1,1,Artifical Jewellry Selling,12,50,12000
16183,24,F,Sechudle Tribe,Milk business,none,12000,2800,0,2,1,3,400,1,1,Animal husbandry,12,50,9000
16184,25,F,Sechudle Caste,Handloom Work,none,24000,4000,0,2,1,4,400,1,1,Handicrafts,12,50,12000
16185,52,F,Sechudle Caste,Handloom Work,none,24000,3900,0,1,1,3,400,1,1,Handicrafts,12,50,10000
16186,39,F,Sechudle Caste,Handloom Work,none,36000,3400,0,2,1,4,450,1,1,Handicrafts,12,50,11000
16187,34,F,Sechudle Caste,Handloom Work,none,24000,4100,0,2,1,4,600,1,1,Handicrafts,12,50,10000
16188,40,F,General,Goat rearing,Others,9600,3800,0,1,1,4,220,0,1,Meat Businesses,12,12,8000
16189,47,F,Sechudle Caste,Milk business,Others,18000,3900,0,0,1,4,600,1,1,Animal husbandry,12,50,11000
16190,24,F,General,Banana Cultivation,Others,7200,3600,0,1,1,3,240,0,1,Farming/ Agriculture,12,12,8000
16191,39,F,Sechudle Caste,Handloom Work,none,18000,3900,0,2,1,4,550,1,1,Handicrafts,12,50,10000
16192,39,F,Sechudle Caste,Milk business,Others,18000,3200,0,1,1,4,400,1,1,Animal husbandry,12,50,12000
16193,35,F,Sechudle Caste,Handloom Work,none,24000,3900,0,1,1,3,500,1,1,Handicrafts,12,50,9000
16194,45,F,ST,Paddy processing,Others,7200,3600,0,1,1,4,280,0,0.5,Agro Based Businesses,12,12,8000
16195,25,F,OBC,Milk business,Others,7200,3600,0,1,1,3,240,0,0.5,Animal husbandry,12,12,8000
16196,40,F,Muslim,Tailoring,none,50000,4000,1,0,1,5,270,0,1,Apparels,12,12,5000
16197,32,F,NT,Tailoring,Daily wage labourer,36000,2000,0,2,1,2,500,0,0.5,Apparels,12,50,10000
16198,32,F,NT,Betel shop,none,36000,2000,0,2,1,2,500,0,0.5,Tobacco Related Activities,12,12,13000
16199,43,F,OBC,Tailoring,none,48000,3500,0,0,1,2,600,0,1,Apparels,12,12,10000
16200,55,F,OBC,Cash crops,none,48000,2000,0,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16201,35,F,OBC,Cash crops,Daily wage labourer,48000,2000,0,1,1,2,500,1,1,Farming/ Agriculture,12,12,5000
16202,32,F,Gaud,Goat rearing,Agriculture,42000,3500,0,4,1,1,400,0,0.5,Meat Businesses,12,12,5000
16203,40,F,OBC,Cash crops,none,48000,2000,0,2,1,2,700,1,1,Farming/ Agriculture,12,12,10000
16204,60,F,OBC,Cash crops,none,48000,2000,1,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16205,38,F,ST,Cattle rearing,Agriculture,48000,3000,0,4,1,1,400,0,0.5,Animal husbandry,12,12,5000
16206,37,F,ST,Cattle rearing,Agriculture,48000,3000,0,4,1,1,400,0,0.5,Animal husbandry,12,12,5000
16207,45,F,ST,Goat rearing,Agriculture,42000,3000,0,2,1,1,400,0,0.5,Meat Businesses,12,12,5000
16208,37,F,ST,Goat rearing,Agriculture,48000,3200,0,3,1,1,600,0,0.5,Meat Businesses,12,12,5000
16209,40,F,ST,Goat rearing,Agriculture,48000,3000,0,3,1,1,625,0,0,Meat Businesses,12,12,5000
16210,45,F,OBC,Cash crops,none,48000,2000,0,0,1,2,700,1,1,Farming/ Agriculture,12,12,10000
16211,35,F,ST,Cattle rearing,Agriculture,42000,3000,0,0,1,1,600,0,0.5,Animal husbandry,12,12,5000
16212,40,F,OBC,Cash crops,none,48000,2000,0,1,1,2,500,1,1,Farming/ Agriculture,12,12,10000
16213,42,F,ST,Cattle rearing,Agriculture,48000,3500,0,0,1,1,400,0,0.5,Animal husbandry,12,12,5000
16214,25,F,ST,Scrap business,none,36000,2500,0,2,1,3,600,1,1,Recycling/ Waste Management,12,12,10000
16215,38,F,ST,Goat rearing,Agriculture,42000,2500,0,1,1,1,400,0,0.5,Meat Businesses,12,12,5000
16216,38,F,ST,Goat rearing,Agriculture,48000,3500,0,4,1,1,625,0,0.5,Meat Businesses,12,12,5000
16217,30,F,ST,Goat rearing,Daily wage labourer,30000,2500,0,2,1,1,300,1,1,Meat Businesses,12,12,10000
16218,45,F,ST,Centering Work,none,60000,4000,0,0,1,1,750,1,1,Construction Related Activities,12,12,10000
16219,45,F,OBC,Cattle rearing,none,36000,1500,0,1,1,2,600,1,1,Animal husbandry,12,12,10000
16220,23,F,OBC,Tailoring,none,18000,1000,0,0,1,2,600,1,1,Apparels,12,12,10000
16221,46,F,Open,Cash crops,Daily wage labourer,48000,2000,1,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16222,36,F,NT,Gram Selling,Daily wage labourer,48000,2000,0,1,1,2,600,1,1,Agro Based Businesses,12,50,5000
16223,44,F,ST,Gram Selling,Daily wage labourer,36000,2000,0,0,1,2,600,1,1,Agro Based Businesses,12,50,5000
16224,45,F,General,Tailoring,Others,12000,4000,0,0,1,4,300,1,1,Apparels,12,12,8000
16225,31,F,ST,Bangles business,none,24000,1500,0,0,1,2,600,1,1,Artifical Jewellry Selling,12,12,10000
16226,54,F,Minority,Goat rearing,Others,9600,3800,0,0,1,3,220,0,0.5,Meat Businesses,12,12,8000
16227,27,F,Hindu,Tailoring,none,48000,3000,0,3,1,2,600,1,1,Apparels,12,12,10000
16228,30,F,Bauddha,Vegetable vendor,none,50000,3000,0,3,0,5,180,0,0.5,Agro Based Businesses,12,12,5000
16229,30,F,General,Tailoring,none,48000,3500,0,3,1,2,700,1,1,Apparels,12,12,10000
16230,40,F,Minority,Tailoring,Others,7200,4100,0,2,1,4,240,0,0.5,Apparels,12,12,8000
16231,39,F,Muslim,Bangles business,none,90000,5000,0,0,1,5,180,0,1,Artifical Jewellry Selling,12,12,5000
16232,42,F,Minority,Tailoring,Others,9600,3800,0,2,1,4,280,0,0.5,Apparels,12,12,8000
16233,35,M,Open,Cash crops,none,60000,3000,0,1,1,2,900,1,1,Farming/ Agriculture,12,12,10000
16234,32,M,Open,Cash crops,none,60000,3000,0,1,1,2,500,1,1,Farming/ Agriculture,12,12,10000
16235,43,M,Open,Cash crops,none,48000,2000,0,3,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16236,45,M,OBC,Cash crops,none,48000,2000,0,4,1,2,560,1,1,Farming/ Agriculture,12,12,10000
16237,45,M,Open,Cash crops,none,48000,2000,0,2,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16238,49,M,OBC,Cash crops,none,48000,3000,0,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
16239,49,M,OBC,Cash crops,none,48000,2000,0,3,1,2,700,1,1,Farming/ Agriculture,12,12,10000
16240,21,F,OBC,Cattle rearing,Agriculture,48000,3000,0,3,1,1,600,0,0.5,Animal husbandry,12,12,5000
16241,56,M,OBC,Tea stall,none,50000,3000,0,0,1,2,600,0,1,Eateries,12,12,10000
16242,56,M,OBC,Tea stall,none,50000,3000,0,0,1,2,600,0,1,Eateries,12,12,13000
16243,35,M,OBC,Milk products,Agriculture,48000,3000,0,1,1,2,600,0,1,Animal husbandry,12,50,10000
16244,35,F,SC,Mini hotel,none,48000,4000,0,3,1,2,400,0,1,Eateries,12,12,10000
16245,35,F,ST,Artificial Jewellery Business,none,36000,4000,0,2,1,2,400,0,1,Artifical Jewellry Selling,12,12,10000
16246,36,F,SC,Tailoring,none,36000,4000,0,2,1,2,600,1,1,Apparels,12,12,10000
16247,40,F,SC,Grocery store,none,24000,4000,0,2,1,2,600,0,1,Agro Based Businesses,12,12,10000
16248,47,F,OBC,Milk business,none,48000,3000,0,0,1,2,800,0,1,Animal husbandry,12,12,10000
16249,26,F,SC,Grocery store,none,24000,3000,0,1,1,2,600,1,1,Agro Based Businesses,12,12,10000
16250,32,F,Muslim,Tailoring,none,24000,3800,0,3,1,2,300,1,1,Apparels,12,12,10000
16251,30,F,OBC,Milk business,none,24000,4000,0,3,1,2,1000,0,1,Animal husbandry,12,12,10000
16252,35,F,OBC,Mess Work,none,42000,2200,0,2,1,1,400,1,1,Eateries,12,12,10000
16253,37,F,OBC,Cattle rearing,none,48000,3000,0,2,1,1,625,0,0.5,Animal husbandry,12,12,5000
16254,42,F,OBC,Cattle rearing,Livestock rearing,54000,3500,0,5,1,1,600,0,0.5,Animal husbandry,12,12,5000
16255,47,F,OBC,Goat rearing,Daily wage labourer,48000,3000,0,2,1,1,400,0,0.5,Meat Businesses,12,12,5000
16256,38,F,OBC,Cattle rearing,Agriculture,48000,3500,0,3,1,1,600,0,0.5,Animal husbandry,12,12,5000
16257,40,F,Minority,Saree business,Others,9600,3800,0,0,1,3,240,0,1,Apparels,12,12,8000
16258,45,F,Minority,Saree business,Others,7200,4100,0,0,1,3,280,0,0.5,Apparels,12,12,8000
16259,33,F,OBC,Cyber cafe,Others,12000,4000,0,1,1,3,300,0,0.5,Cyber Caf_,12,12,8000
16260,45,F,ST,Tea stall,none,54000,3500,0,4,1,1,400,0,0.5,Eateries,12,12,5000
16261,28,F,OBC,Tailoring,Others,8400,3700,0,2,1,4,300,0,0.5,Apparels,12,12,8000
16262,35,F,OBC,Cattle rearing,Agriculture,48000,3000,0,1,1,1,600,0,0.5,Animal husbandry,12,12,5000
16263,37,F,OBC,Cattle rearing,Agriculture,48000,3500,0,4,1,1,625,0,0.5,Animal husbandry,12,12,5000
16264,40,F,OBC,Saree business,Others,7200,4100,0,0,1,3,280,1,1,Apparels,12,12,8000
16265,46,F,OBC,Compost business,Agriculture,48000,3500,0,4,1,2,625,0,0.5,Farming/ Agriculture,12,12,5000
16266,33,F,SC,Tailoring,Others,9600,3800,0,1,1,3,280,1,1,Apparels,12,12,8000
16267,45,F,General,Tailoring,none,18000,1000,0,0,1,2,600,1,1,Apparels,12,12,10000
16268,47,F,Minority,Bangles business,Agriculture,50000,3500,0,4,1,1,400,0,0.5,Artifical Jewellry Selling,12,12,5000
16269,41,F,OBC,Banana Cultivation,Others,7200,3600,0,1,1,4,280,0,0.5,Farming/ Agriculture,12,12,8000
16270,39,F,OBC,Accessories Vendor,Agriculture,48000,3000,0,3,1,1,625,0,0.5,Artifical Jewellry Selling,12,12,5000
16271,45,F,OBC,Tailoring,Others,8400,3700,0,1,1,3,280,0,0.5,Apparels,12,12,8000
16272,31,F,OBC,Tailoring,none,48000,3000,0,2,1,2,400,0,0.5,Apparels,12,12,5000
16273,40,F,SC,Flour mill,Others,7200,4100,0,2,1,4,300,1,0.5,Business Services - I,12,12,8000
16274,21,F,OBC,Stone Crushing,none,42000,2500,0,0,1,1,400,0,0,Construction Related Activities,12,12,5000
16275,29,F,ST,Stone Crushing,Agriculture,48000,3000,0,4,1,1,625,0,0.5,Construction Related Activities,12,12,5000
